"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
7.61427185042128e-07,1.30248200604098,0.008,0.003,0.0231055079301034,"LINC02345","ENSG00000259225"
7.54748265099997e-07,1.85100251079408,0.005,0.001,0.0229028361044594,"UTS2","ENSG00000049247"
7.02148329049743e-07,1.96389656720001,0.004,0.001,0.0213066910450144,"ANKRD30B","ENSG00000180777"
6.76461085179502e-07,4.72394577447926,0.002,0,0.020527211629772,"CLDN6","ENSG00000184697"
6.76461085179502e-07,4.72394577447926,0.002,0,0.020527211629772,"TRPC7-AS1","ENSG00000248211"
6.72812800927802e-07,1.38340200142455,0.01,0.004,0.0204165044441542,"LINC02696","ENSG00000254427"
5.91316126778348e-07,2.51749489701183,0.003,0,0.017943487867089,"","ENSG00000288013"
5.90273585326441e-07,2.65355644658786,0.003,0,0.0179118519467309,"SCAT1","ENSG00000267123"
5.88181598167837e-07,3.1389832737581,0.003,0,0.017848370596403,"LINC01789","ENSG00000229457"
5.75617237449325e-07,2.21560455536102,0.004,0.001,0.0174671050703998,"H4C1","ENSG00000278637"
5.75617237449325e-07,2.21560455536102,0.004,0.001,0.0174671050703998,"","ENSG00000286342"
5.63356489185582e-07,1.12517747423307,0.015,0.008,0.0170950526643365,"TMEM119","ENSG00000183160"
5.50470885744168e-07,3.48002019159317,0.002,0,0.0167040390279068,"LINC02363","ENSG00000180712"
5.50470885744168e-07,3.48002019159317,0.002,0,0.0167040390279068,"LINC02525","ENSG00000230269"
5.50335775286373e-07,3.55402077303695,0.002,0,0.016699939101065,"","ENSG00000236069"
5.49937579866505e-07,3.7556546342066,0.002,0,0.0166878558610491,"SLAMF9","ENSG00000162723"
5.0189688336466e-07,1.68212559878463,0.006,0.002,0.0152300609257006,"IGSF3","ENSG00000143061"
4.89700715464035e-07,1.57041521128762,0.007,0.003,0.0148599682107561,"ULBP3","ENSG00000131019"
4.8912744310674e-07,1.56248235178515,0.007,0.003,0.014842572261074,"ARHGAP31-AS1","ENSG00000241155"
4.75968432374316e-07,1.56179812362867,0.008,0.003,0.0144432620803986,"QPCT","ENSG00000115828"
4.47649603179071e-07,1.30248200604098,0.01,0.004,0.0135839272084689,"LINC01353","ENSG00000231507"
4.290321333142e-07,1.81705517887074,0.006,0.001,0.0130189800854194,"","ENSG00000257663"
4.18334642625515e-07,2.59466275753429,0.003,0,0.0126943647304712,"HORMAD2","ENSG00000176635"
4.17127673306079e-07,2.87594886792431,0.003,0,0.012657739246473,"CSPG5","ENSG00000114646"
3.42109975749171e-07,1.05152043250776,0.013,0.006,0.0103813272141086,"CRIM1-DT","ENSG00000260025"
2.71104149249334e-07,4.81705517887074,0.002,0,0.00822665540897103,"","ENSG00000225647"
2.71103585964916e-07,4.90451802012108,0.002,0,0.00822663831610538,"","ENSG00000256814"
2.6687937298892e-07,1.72778784077365,0.006,0.002,0.00809845457334878,"","ENSG00000285642"
