"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
1.64588686791234e-06,2.44423436303281,0.007,0.001,0.0499444370067999,"AK7","ENSG00000140057"
1.54225827976052e-06,1.61929168949252,0.013,0.004,0.046799827499333,"CCNE2","ENSG00000175305"
1.51588556768891e-06,1.2959055903973,0.011,0.003,0.0459995475515199,"MAP3K20-AS1","ENSG00000238133"
1.49110523002917e-06,3.72295039109888,0.005,0,0.045247588205235,"GGN","ENSG00000179168"
1.47226762797397e-06,1.08796715237344,0.019,0.008,0.04467596117087,"USP18","ENSG00000184979"
1.450519689473e-06,1.7722312938701,0.009,0.002,0.0440160199770583,"","ENSG00000286242"
1.44853374525517e-06,1.85588922291701,0.01,0.003,0.0439557564997682,"SIRT4","ENSG00000089163"
1.44251451540011e-06,1.9349607939082,0.009,0.002,0.0437731029698165,"LINC03041","ENSG00000205549"
1.39761992591772e-06,1.81727777364703,0.01,0.003,0.0424107766519733,"IL20RB","ENSG00000174564"
1.36144565883783e-06,1.67269562031918,0.008,0.002,0.0413130685174339,"","ENSG00000226197"
1.32384021202231e-06,2.80627877469777,0.006,0.001,0.040171931233817,"RAB11FIP4","ENSG00000131242"
1.31989741764941e-06,1.60541951491097,0.011,0.003,0.0400522871385713,"SYPL2","ENSG00000143028"
1.28734245154169e-06,3.09845952619108,0.006,0.001,0.0390644066920325,"CYSRT1","ENSG00000197191"
1.2688386035648e-06,2.03134533033255,0.007,0.001,0.0385029074251738,"DSEL-AS1","ENSG00000265533"
1.25199672617464e-06,2.48750181693698,0.007,0.001,0.0379918406557694,"ACSM3","ENSG00000005187"
1.25118825057219e-06,2.53903211757706,0.007,0.001,0.037967307463613,"CLDN7","ENSG00000181885"
1.24957221962373e-06,2.58878515277416,0.007,0.001,0.0379182690044822,"","ENSG00000261248"
1.24553760858795e-06,2.7722312938701,0.007,0.001,0.0377958387326012,"NRG1","ENSG00000157168"
1.23841000217363e-06,1.85588922291701,0.009,0.002,0.0375795515159588,"TFAP2E","ENSG00000116819"
1.19074622458509e-06,3.28608652936685,0.006,0,0.0361331941850345,"LINC01936","ENSG00000235997"
1.19061965487188e-06,1.66730236154896,0.012,0.004,0.036129353427087,"TTC36-AS1","ENSG00000255435"
1.19039056945607e-06,3.32085194752753,0.006,0,0.0361224018301445,"","ENSG00000257663"
1.19009068844426e-06,3.35479927945087,0.006,0,0.0361133019408411,"TYMSOS","ENSG00000176912"
1.1897906991793e-06,3.38796614338607,0.006,0,0.036104198766596,"HCCS-DT","ENSG00000234129"
1.18949058819776e-06,3.45209648080578,0.006,0,0.0360950918988609,"UFL1-AS1","ENSG00000233797"
1.17778568464896e-06,1.60541951491097,0.011,0.003,0.0357399066006726,"PELO-AS1","ENSG00000248898"
1.17702654359421e-06,4.60095986672027,0.005,0,0.0357168704653662,"AMPD1","ENSG00000116748"
1.17702654359421e-06,4.60095986672027,0.005,0,0.0357168704653662,"B4GALT4-AS1","ENSG00000240254"
1.17700092957619e-06,4.72295039109888,0.005,0,0.0357160932079894,"TAFA4","ENSG00000163377"
1.17700092957619e-06,4.72295039109888,0.005,0,0.0357160932079894,"ATCAY","ENSG00000167654"
1.17699827987692e-06,4.68342202691224,0.005,0,0.0357160128028651,"","ENSG00000255021"
1.16356204541859e-06,2.4676933358568,0.008,0.001,0.0353082902682272,"QPCT","ENSG00000115828"
1.04741618091782e-06,1.04311649234731,0.024,0.012,0.0317838440099511,"SDSL","ENSG00000139410"
1.03632316201948e-06,2.09845952619108,0.01,0.003,0.031447226351481,"LINC00968","ENSG00000246430"
1.0283855988887e-06,3.76142453891351,0.005,0,0.0312063609982775,"","ENSG00000267461"
1.02807443127767e-06,3.83542512035729,0.005,0,0.031196918617121,"KCNMA1-AS1","ENSG00000236467"
1.02780264792977e-06,3.97292864410722,0.005,0,0.0311886713514287,"LINC00639","ENSG00000259070"
1.02766656380757e-06,3.93976178017202,0.005,0,0.0311845418787408,"","ENSG00000266573"
9.76277952690695e-07,1.56186004703133,0.012,0.004,0.0296251544743991,"","ENSG00000247228"
9.13759763908848e-07,1.07947642282351,0.02,0.009,0.027728040035814,"COPG2","ENSG00000158623"
8.95358899382438e-07,3.0053501217996,0.006,0.001,0.0271696658017601,"HIGD1C","ENSG00000214511"
8.89704095499332e-07,1.95406961685591,0.01,0.002,0.0269980707779272,"LDLRAD2","ENSG00000187942"
8.4915638463625e-07,1.24655816518022,0.016,0.006,0.025767650491787,"PITX1-AS1","ENSG00000224186"
