"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
4.5883790930566e-16,2.54191750404928,0.318,0.041,1.39234363578803e-11,"PRKCA","ENSG00000154229"
4.12450952626399e-16,1.13882560967634,0.657,0.292,1.25158241574481e-11,"COX8A","ENSG00000176340"
2.09275209264637e-16,1.10277922451753,0.606,0.247,6.35045622513542e-12,"CRIP2","ENSG00000182809"
1.61290737690023e-17,1.21082294319032,0.818,0.475,4.89436743520374e-13,"SOD1","ENSG00000142168"
1.54064712877986e-17,1.1286303074234,0.686,0.311,4.67509371228249e-13,"SEM1","ENSG00000127922"
1.22577274290205e-17,1.26462426209044,0.92,0.562,3.71960738833627e-13,"CD44","ENSG00000026508"
9.92588433088885e-18,1.06793268492781,0.744,0.356,3.01200960020822e-13,"COX6B1","ENSG00000126267"
5.76768304055495e-18,1.39433367036137,0.586,0.233,1.7502034186564e-13,"SELENOK","ENSG00000113811"
5.70793535294131e-18,1.06823963555812,0.69,0.311,1.73207298285004e-13,"ATP6V1G1","ENSG00000136888"
2.71790011843374e-18,1.08640625478333,0.907,0.726,8.24746790938718e-14,"RPL27","ENSG00000131469"
2.4640022007304e-18,1.42758482857028,0.622,0.26,7.47701467811639e-14,"DBI","ENSG00000155368"
2.06902957595733e-18,1.03623706755597,0.768,0.365,6.27847024824253e-14,"CALR","ENSG00000179218"
5.49410219077756e-19,1.00258947177621,0.842,0.466,1.66718530979145e-14,"DYNLL1","ENSG00000088986"
5.38142254314367e-19,1.29487190095081,0.647,0.265,1.63299267071695e-14,"CLIC4","ENSG00000169504"
5.12816580169692e-19,1.18007243349479,0.673,0.283,1.55614191252493e-14,"PARK7","ENSG00000116288"
2.16891762626729e-19,1.63796818375288,0.546,0.183,6.58158053690808e-15,"PGAM1","ENSG00000171314"
9.8785190137674e-20,1.33586624665021,0.661,0.265,2.99763659472772e-15,"POMP","ENSG00000132963"
8.83095820085401e-20,1.31150163578181,0.65,0.269,2.67975426604915e-15,"TRMT112","ENSG00000173113"
8.53898262712239e-20,1.15384330503786,0.695,0.283,2.59115427820029e-15,"NDFIP1","ENSG00000131507"
7.76319190932696e-20,1.2302185414788,0.671,0.269,2.35574058488527e-15,"BRK1","ENSG00000254999"
7.57297736718726e-20,1.2159934701988,0.683,0.274,2.29801998207297e-15,"YWHAQ","ENSG00000134308"
5.41131521411243e-20,1.48638613488499,0.611,0.233,1.64206360172242e-15,"C4orf3","ENSG00000164096"
2.8390912996273e-20,1.20074972358626,0.698,0.292,8.61522254871903e-16,"EIF4G2","ENSG00000110321"
1.64086832650235e-20,1.26783184853134,0.676,0.274,4.97921493677137e-16,"ATP5MK","ENSG00000173915"
1.48253106125606e-20,1.33529239857115,0.648,0.242,4.49874050538151e-16,"SBDS","ENSG00000126524"
1.33797496995557e-20,1.0911833950452,0.75,0.338,4.06008504633017e-16,"P4HB","ENSG00000185624"
7.68038343974317e-21,1.05574595523835,0.92,0.708,2.33061235479006e-16,"EEF1G","ENSG00000254772"
6.84032730653866e-21,1.65566175424476,0.562,0.183,2.07569732116916e-16,"JTB","ENSG00000143543"
6.71999090126487e-21,1.42123695813072,0.806,0.543,2.03918123898882e-16,"MIF","ENSG00000240972"
6.40265587673445e-21,1.04171617051516,0.98,0.831,1.94288592579507e-16,"RPL13A","ENSG00000142541"
5.29930476104564e-21,1.56885475701287,0.582,0.196,1.6080740297393e-16,"COX7B","ENSG00000131174"
3.93707637617182e-21,1.19492407178001,0.689,0.274,1.19470582634934e-16,"UGP2","ENSG00000169764"
2.55866807629483e-21,1.31117371327991,0.69,0.283,7.76427827751666e-17,"DAD1","ENSG00000129562"
1.15616004561301e-21,1.39701096264381,0.796,0.406,3.50836765841269e-17,"OST4","ENSG00000228474"
1.02882059167911e-21,2.45335151620834,0.479,0.119,3.12195608545026e-17,"CCL3","ENSG00000277632"
9.34874003550716e-22,1.00297516755204,0.541,0.137,2.83687516377465e-17,"ZNF385D","ENSG00000151789"
4.83760778961293e-22,1.36839744706888,0.669,0.256,1.46797208375804e-17,"RAN","ENSG00000132341"
4.16800390451035e-22,1.07441660451635,0.891,0.475,1.26478078482367e-17,"HSPB1","ENSG00000106211"
2.8928347501701e-22,1.2691272300089,0.702,0.297,8.77830704939118e-18,"SARAF","ENSG00000133872"
1.4378187567034e-22,1.45901222476605,0.687,0.283,4.36306101721648e-18,"GABARAPL2","ENSG00000034713"
1.3852123405331e-22,1.02478414793061,0.8,0.374,4.20342684734769e-18,"CAPZB","ENSG00000077549"
9.45806716671022e-23,1.73195136853514,0.679,0.274,2.87005048173822e-18,"NDUFS5","ENSG00000168653"
3.82890290147082e-23,1.34366443629825,0.784,0.352,1.16188058545132e-18,"ATF4","ENSG00000128272"
3.43769547510847e-23,1.34224515921291,0.698,0.279,1.04316869192166e-18,"BSG","ENSG00000172270"
2.25577851308887e-23,2.16100484454277,0.521,0.128,6.84515989796819e-19,"PRDX4","ENSG00000123131"
1.48708400658345e-23,1.30617590450539,0.615,0.187,4.51255641797749e-19,"ANGPTL4","ENSG00000167772"
8.16918157580991e-24,1.1796573151267,0.726,0.283,2.47893814917952e-19,"CYB5R3","ENSG00000100243"
7.91603283529321e-24,2.25701935389727,0.535,0.132,2.40212016386973e-19,"CCL2","ENSG00000108691"
5.51860762558437e-24,1.09014623106028,0.784,0.32,1.67462148398358e-19,"H2AZ1","ENSG00000164032"
3.90183076730666e-24,1.45186965038741,0.724,0.288,1.1840105463392e-19,"COX7A2","ENSG00000112695"
3.61559538092227e-24,1.22417858171015,0.936,0.744,1.09715241834086e-19,"RPS20","ENSG00000008988"
2.72981872658831e-24,2.48920901221192,0.52,0.132,8.28363492583221e-20,"CXCL3","ENSG00000163734"
7.39352122281141e-25,1.2057134745303,0.932,0.731,2.24356401506212e-20,"MYL6","ENSG00000092841"
6.28482081136478e-25,1.46270148439093,0.728,0.297,1.90712887520864e-20,"RPS27L","ENSG00000185088"
6.07625528956024e-25,1.35770827660072,0.767,0.333,1.84383966761705e-20,"POLR2L","ENSG00000177700"
4.59038138345508e-25,1.15131941771628,0.959,0.799,1.39295123080944e-20,"RPL27A","ENSG00000166441"
1.38541078331637e-25,1.7774834488959,0.695,0.26,4.20402902197354e-21,"SEC61G","ENSG00000132432"
1.10146290641008e-25,1.34702493732625,0.786,0.338,3.34238918950138e-21,"SAP18","ENSG00000150459"
9.73622965996005e-26,1.43684754510551,0.686,0.251,2.95445889031488e-21,"UQCR11","ENSG00000127540"
7.14297219421878e-26,1.68970834620741,0.628,0.196,2.16753491233569e-21,"CAVIN3","ENSG00000170955"
2.19901809169658e-26,1.29340314968238,0.86,0.411,6.67292039925327e-22,"TUBA1B","ENSG00000123416"
2.07739524784859e-26,1.32409781250266,0.852,0.379,6.30385587959654e-22,"TAGLN2","ENSG00000158710"
1.50696725663609e-26,1.42388362823727,0.69,0.256,4.57289214026221e-22,"CALU","ENSG00000128595"
1.24500144890449e-26,1.67877063031324,0.643,0.192,3.77795689670067e-22,"PLP2","ENSG00000102007"
1.13326324222128e-26,1.11157834789754,0.954,0.776,3.43888730852048e-22,"OAZ1","ENSG00000104904"
1.82512859363646e-27,2.07540918321927,0.643,0.215,5.53835271738983e-23,"NBL1","ENSG00000158747"
6.0671919649074e-28,1.44045571623081,0.861,0.644,1.84108940175115e-23,"DSTN","ENSG00000125868"
4.14718853932967e-28,2.2291969077681,0.52,0.073,1.25846436225959e-23,"SERPINE2","ENSG00000135919"
3.95787062296985e-28,1.7828177505989,0.68,0.242,1.2010158405402e-23,"NDUFB2","ENSG00000090266"
3.10043070763816e-28,1.59727372903164,0.664,0.205,9.40825698232798e-24,"MORF4L2","ENSG00000123562"
2.48233974285204e-28,1.60903169990782,0.687,0.219,7.53265994968452e-24,"UQCRQ","ENSG00000164405"
1.7137341858119e-28,1.3068129071874,0.951,0.758,5.2003263868462e-24,"LGALS1","ENSG00000100097"
1.57577556449349e-28,1.88078332284272,0.634,0.187,4.78169095045549e-24,"TMED2","ENSG00000086598"
1.21087032997397e-28,1.85399781298029,0.65,0.187,3.674386016306e-24,"SERTAD1","ENSG00000197019"
1.19960130008131e-28,1.71147896887863,0.648,0.192,3.64019014509674e-24,"REXO2","ENSG00000076043"
1.15496463706172e-28,1.5745360416156,0.721,0.247,3.50474019116379e-24,"SEC61B","ENSG00000106803"
1.05218555224779e-28,1.37381523821378,0.766,0.279,3.19285705829592e-24,"PEAK1","ENSG00000173517"
2.25172851862975e-29,1.68380206084921,0.715,0.247,6.83287018978197e-25,"TMEM258","ENSG00000134825"
1.61279722563141e-29,1.6456677852482,0.792,0.311,4.89403318117852e-25,"TPI1","ENSG00000111669"
1.47474792070253e-29,1.78174285048145,0.647,0.187,4.47512256537183e-25,"TMED9","ENSG00000184840"
7.90405692669715e-30,1.47119082200204,0.944,0.749,2.39848607440625e-25,"MGP","ENSG00000111341"
6.51500302431753e-30,1.49424825265796,0.687,0.196,1.97697766772916e-25,"ANKH","ENSG00000154122"
3.64084148356933e-30,1.61862110228587,0.677,0.183,1.10481334818911e-25,"SEMA3C","ENSG00000075223"
3.41541533314962e-30,1.85780165256754,0.66,0.201,1.03640778284425e-25,"XBP1","ENSG00000100219"
3.33808790463257e-30,1.43997633591708,0.902,0.598,1.01294277466075e-25,"CD9","ENSG00000010278"
1.8228010260036e-30,1.76399600257819,0.705,0.237,5.53128971340791e-26,"NDUFA1","ENSG00000125356"
1.75336043197176e-30,1.81850140049157,0.79,0.32,5.3205722308183e-26,"CD55","ENSG00000196352"
1.61990628566917e-30,1.86339256233663,0.647,0.174,4.91560562386308e-26,"MYDGF","ENSG00000074842"
1.39226949724762e-30,1.6269023767465,0.821,0.479,4.22484178939791e-26,"ENO1","ENSG00000074800"
1.366034401583e-30,1.8719974729764,0.732,0.251,4.14523139160361e-26,"TGFBI","ENSG00000120708"
1.32319268778898e-30,1.45661218416492,0.792,0.311,4.01522821109566e-26,"PDIA3","ENSG00000167004"
9.41701238417497e-31,1.95499081644761,0.677,0.196,2.85759240797789e-26,"ISLR","ENSG00000129009"
5.26750720422795e-31,1.21658960054937,0.965,0.795,1.59842506112297e-26,"SERF2","ENSG00000140264"
1.87181822344223e-31,1.85942954549921,0.706,0.224,5.68003239903544e-27,"AK1","ENSG00000106992"
1.68541037231032e-31,1.44990536445809,0.842,0.333,5.11437777477567e-27,"RAB7A","ENSG00000075785"
6.78481772207438e-32,2.14960008127052,0.676,0.187,2.05885293776347e-27,"HMOX1","ENSG00000100292"
3.22282753926718e-32,1.6206946174334,0.68,0.183,9.77967016790626e-28,"GFPT2","ENSG00000131459"
1.07704350134447e-32,1.51068514246864,0.796,0.26,3.2682885048298e-28,"ABL2","ENSG00000143322"
2.83296062456889e-33,1.76574423723995,0.758,0.247,8.59661901525429e-29,"TUBB4B","ENSG00000188229"
2.61541845355362e-33,1.91251114872737,0.731,0.242,7.93648729730845e-29,"MICOS10","ENSG00000173436"
7.28447391387431e-34,1.20371594419609,0.945,0.626,2.21047360916516e-29,"UBB","ENSG00000170315"
3.23365430253385e-34,1.90906031322381,0.632,0.119,9.81252398103897e-30,"PDE4D","ENSG00000113448"
1.13065322821316e-34,1.47481190961294,0.945,0.553,3.43096722101283e-30,"EMP3","ENSG00000142227"
9.55539226095712e-35,1.19433336958285,0.97,0.712,2.89958378158744e-30,"LMNA","ENSG00000160789"
3.20508062130415e-35,1.54286695787814,0.653,0.128,9.72581714534745e-31,"GPRC5A","ENSG00000013588"
2.28699649111669e-35,1.70375326207496,0.877,0.384,6.93989085229359e-31,"TXN","ENSG00000136810"
2.23433823452362e-35,3.60527956504671,0.566,0.078,6.78009937266192e-31,"FMOD","ENSG00000122176"
1.42328285865529e-35,2.47369601284059,0.719,0.265,4.31895183458946e-31,"SPARC","ENSG00000113140"
6.18954851923189e-36,1.86919372490226,0.766,0.237,1.87821849816092e-31,"UBL5","ENSG00000198258"
4.05027139972938e-36,1.424621686816,0.8,0.256,1.22905485624788e-31,"ZSWIM6","ENSG00000130449"
3.84246412819787e-36,2.81256509399295,0.589,0.091,1.16599573970164e-31,"PFKP","ENSG00000067057"
2.95551087656461e-36,2.31217843391077,0.835,0.457,8.96849775493532e-32,"HTRA1","ENSG00000166033"
9.12858108147249e-37,2.54925947939045,0.63,0.123,2.77006792917283e-32,"PPIC","ENSG00000168938"
2.35314725270307e-38,1.80902623358576,0.781,0.219,7.14062533832746e-34,"PSD3","ENSG00000156011"
2.24966425140772e-38,1.77073204634432,0.926,0.731,6.82660617089672e-34,"TIMP1","ENSG00000102265"
1.11548501616869e-38,1.72178397727037,0.842,0.283,3.3849392815639e-34,"HSPA8","ENSG00000109971"
1.72126961840669e-39,4.27035224073113,0.548,0.037,5.2231926570551e-35,"OGN","ENSG00000106809"
1.18907750537026e-39,2.13014771860435,0.69,0.137,3.60825569004605e-35,"RABGEF1","ENSG00000154710"
1.0831259221541e-39,2.05341128394707,0.796,0.233,3.28674561077661e-35,"CXCL2","ENSG00000081041"
2.44409479147563e-40,2.03030115289817,0.751,0.192,7.4166056447328e-36,"ANGPTL2","ENSG00000136859"
7.14300552886788e-41,2.53652543100432,0.734,0.183,2.16754502773496e-36,"GEM","ENSG00000164949"
3.5820881095751e-41,4.45076961599108,0.551,0.023,1.08698463685057e-36,"TNFRSF12A","ENSG00000006327"
3.0838959254153e-41,1.78340171945564,0.958,0.744,9.35808218567272e-37,"GAPDH","ENSG00000111640"
3.17299392411607e-42,2.37915584920515,0.703,0.151,9.62845006273022e-38,"UGDH","ENSG00000109814"
1.79618699526117e-42,2.13780540728997,0.735,0.164,5.45052943712002e-38,"COMP","ENSG00000105664"
5.4103303018081e-43,2.38062625094077,0.737,0.174,1.64176473008367e-38,"PPDPF","ENSG00000125534"
8.18487594275741e-44,2.83409825554259,0.716,0.169,2.48370060482974e-39,"VKORC1","ENSG00000167397"
5.35048269262653e-44,1.99877086505939,0.889,0.507,1.62360397307752e-39,"LDHA","ENSG00000134333"
1.28599987826413e-44,2.42667394037362,0.726,0.146,3.90236663059252e-40,"CCN2","ENSG00000118523"
1.10696935796426e-44,2.65383130987882,0.682,0.1,3.35909851674256e-40,"PRSS23","ENSG00000150687"
5.79521121924528e-45,2.2935893532688,0.682,0.082,1.75855684447998e-40,"","ENSG00000286533"
3.90851262456806e-46,2.28416157995627,0.9,0.635,1.18603815592518e-41,"RPS17","ENSG00000182774"
2.27903669424211e-46,1.55921142762038,0.983,0.795,6.91573684867769e-42,"S100A10","ENSG00000197747"
8.76167813137351e-47,3.78963082664674,0.695,0.146,2.65873122896529e-42,"COL1A1","ENSG00000108821"
1.0864547261471e-47,2.37485215674621,0.878,0.566,3.29684686649339e-43,"RPL31","ENSG00000071082"
9.82704084776045e-48,2.45076961599108,0.748,0.132,2.98201554525291e-43,"ERRFI1","ENSG00000116285"
8.32718918283167e-48,3.93406133097513,0.703,0.105,2.52688555753027e-43,"NFKB1","ENSG00000109320"
4.5213426510862e-48,3.65331226146851,0.755,0.251,1.37200142747211e-43,"COL3A1","ENSG00000168542"
4.40036316194363e-48,1.96492353300541,0.883,0.301,1.33529020149179e-43,"CRTAC1","ENSG00000095713"
1.1953373300049e-48,1.66198303804141,0.98,0.685,3.62725112789987e-44,"FN1","ENSG00000115414"
5.07388246223253e-49,2.39252571796178,0.826,0.224,1.53966963316446e-44,"CXCL8","ENSG00000169429"
1.86097109767185e-49,2.32401806373721,0.897,0.475,5.64711679588522e-45,"COL1A2","ENSG00000164692"
1.07640490836408e-49,2.33000848669402,0.826,0.21,3.26635069443081e-45,"PCOLCE","ENSG00000106333"
1.08022329688607e-52,2.28120925376236,0.863,0.215,3.27793759440079e-48,"ID2","ENSG00000115738"
7.450555136034e-53,1.982545721702,0.893,0.342,2.26087095602952e-48,"PKM","ENSG00000067225"
4.28977989798524e-53,4.85663046889495,0.683,0.059,1.30173371004362e-48,"NDUFA4L2","ENSG00000185633"
1.75345117885294e-53,2.29883837169772,0.831,0.219,5.32084760222924e-49,"CCDC80","ENSG00000091986"
1.38727552211894e-53,2.87895249132685,0.764,0.155,4.20968757186991e-49,"TNFAIP6","ENSG00000123610"
2.199990259956e-54,5.85003979941161,0.648,0.018,6.67587044383647e-50,"INHBA","ENSG00000122641"
2.95991785000598e-56,1.77663047481749,0.99,0.817,8.98187071584316e-52,"S100A4","ENSG00000196154"
8.46373990312659e-57,4.23411094800724,0.744,0.114,2.56832187360376e-52,"ASPN","ENSG00000106819"
