"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
1.63764303157567e-06,1.3764083957651,0.01,0.004,0.0496942777931637,"MTA1-DT","ENSG00000251602"
1.60956191434709e-06,3.7573422293384,0.003,0,0.0488421562908625,"SMIM47","ENSG00000261341"
1.57682656191417e-06,2.38077887787419,0.005,0.001,0.0478488020212856,"","ENSG00000269807"
1.5723458931802e-06,1.41782832314508,0.01,0.004,0.0477128361285531,"LINC02606","ENSG00000284693"
1.55002428850365e-06,1.10310402103656,0.013,0.006,0.0470354870346433,"MILIP","ENSG00000265688"
1.52218840435952e-06,1.15669810638498,0.012,0.005,0.0461908071302897,"PTPN20","ENSG00000204179"
1.50851616655199e-06,1.70316708918736,0.009,0.003,0.0457759230740201,"MYO1G","ENSG00000136286"
1.50085279907786e-06,2.08845724507216,0.006,0.001,0.0455433781880178,"","ENSG00000272970"
1.49479317972855e-06,1.28095000341974,0.012,0.005,0.045359499038863,"MYL3","ENSG00000160808"
1.46292874327121e-06,1.2572987353551,0.011,0.005,0.0443925727145649,"SLC25A15","ENSG00000102743"
1.44308803921403e-06,1.77670755420533,0.007,0.002,0.0437905065499496,"PSPN","ENSG00000125650"
1.43679879181514e-06,1.86981695859681,0.007,0.002,0.0435996593376305,"LHFPL5","ENSG00000197753"
1.4146427601174e-06,2.05885078298683,0.005,0.001,0.0429273345557626,"PABPC4L","ENSG00000254535"
1.40977075141655e-06,1.59851493677942,0.008,0.003,0.0427794934517351,"","ENSG00000242611"
1.40653894920809e-06,2.28485445787566,0.005,0.001,0.0426814244137195,"MFSD4A","ENSG00000174514"
1.40653894920809e-06,2.28485445787566,0.005,0.001,0.0426814244137195,"RETREG1-AS1","ENSG00000246214"
1.40324722711291e-06,1.01067949443666,0.018,0.01,0.0425815371067413,"STK32A","ENSG00000169302"
1.38362346460426e-06,2.64475040296204,0.012,0.005,0.0419860540334162,"HS6ST3","ENSG00000185352"
1.37597090867337e-06,1.06129810340557,0.015,0.007,0.0417538372236935,"CYP11A1","ENSG00000140459"
1.34354408529258e-06,2.38439013142657,0.004,0.001,0.0407698452682034,"ZNF45-AS1","ENSG00000267191"
1.33945469692282e-06,2.54788886370945,0.004,0.001,0.0406457527781229,"","ENSG00000256789"
1.33802921756129e-06,2.69084681755149,0.004,0.001,0.0406024966068972,"PAX3","ENSG00000135903"
1.33493949029467e-06,2.78054962049973,0.004,0.001,0.0405087388329919,"DDX25","ENSG00000109832"
1.3340657774854e-06,2.8406706129373,0.004,0.001,0.0404822260177944,"LINC00393","ENSG00000224853"
1.32602700504561e-06,1.31607318848638,0.01,0.004,0.0402382894681091,"PPFIA3","ENSG00000177380"
1.32525092996727e-06,3.00732048234675,0.004,0,0.0402147394698568,"","ENSG00000263847"
1.32525092996727e-06,3.00732048234675,0.004,0,0.0402147394698568,"PCCA-AS1","ENSG00000234650"
1.32457254312876e-06,3.13285136443061,0.004,0,0.0401941538212423,"","ENSG00000286271"
1.32355483360889e-06,3.19174505348418,0.004,0,0.0401632714258616,"DSCAM","ENSG00000171587"
1.32185841276121e-06,3.40586985883702,0.004,0,0.040111793535239,"KHDRBS2","ENSG00000112232"
1.29411169934669e-06,4.59228298306791,0.003,0,0.0392698195166753,"AGAP1-IT1","ENSG00000235529"
1.29411169934669e-06,4.59228298306791,0.003,0,0.0392698195166753,"TGM5","ENSG00000104055"
1.29411169934669e-06,4.59228298306791,0.003,0,0.0392698195166753,"","ENSG00000225214"
1.29411169934669e-06,4.59228298306791,0.003,0,0.0392698195166753,"","ENSG00000203472"
1.29410339273677e-06,4.90544086832753,0.003,0,0.0392695674525971,"","ENSG00000243089"
1.29410244701551e-06,4.94020628648821,0.003,0,0.0392695387546857,"","ENSG00000286084"
1.29410135943678e-06,4.86981695859681,0.003,0,0.0392695057521091,"ELMOD1","ENSG00000110675"
1.29410134052238e-06,4.8332910825717,0.003,0,0.0392695051781516,"","ENSG00000257524"
1.29410134052238e-06,4.8332910825717,0.003,0,0.0392695051781516,"","ENSG00000285920"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"OPCML","ENSG00000183715"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"","ENSG00000284773"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"PA2G4P4","ENSG00000230457"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"MIPEPP3","ENSG00000233325"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"POM121L9P","ENSG00000128262"
1.29410018043926e-06,4.7573422293384,0.003,0,0.0392694699754295,"","ENSG00000249209"
1.29410016782967e-06,4.79581637715304,0.003,0,0.0392694695927913,"SLCO4C1","ENSG00000173930"
1.29410016782967e-06,4.79581637715304,0.003,0,0.0392694695927913,"","ENSG00000260537"
1.29409890056597e-06,4.71781386515176,0.003,0,0.0392694311376743,"GARIN1B","ENSG00000135248"
1.29409890056597e-06,4.71781386515176,0.003,0,0.0392694311376743,"CCDC60","ENSG00000183273"
1.29409890056597e-06,4.71781386515176,0.003,0,0.0392694311376743,"TSNAX-DISC1","ENSG00000270106"
1.29409752927433e-06,4.67717188065442,0.003,0,0.0392693895258297,"FUT2","ENSG00000176920"
1.29409752927433e-06,4.67717188065442,0.003,0,0.0392693895258297,"CDSN","ENSG00000204539"
1.29409752927433e-06,4.67717188065442,0.003,0,0.0392693895258297,"HORMAD2","ENSG00000176635"
1.29409752927433e-06,4.67717188065442,0.003,0,0.0392693895258297,"","ENSG00000266086"
1.29409606341221e-06,4.63535170495979,0.003,0,0.0392693450442434,"","ENSG00000274629"
1.29409606341221e-06,4.63535170495979,0.003,0,0.0392693450442434,"","ENSG00000279549"
1.29220376992635e-06,2.60678255276302,0.005,0.001,0.0392119233984151,"","ENSG00000254607"
1.29118544593965e-06,2.69084681755149,0.005,0.001,0.0391810223570386,"ADGRV1","ENSG00000164199"
1.29109553929226e-06,1.47388828226568,0.009,0.003,0.0391782941398237,NA,"ENSG00000273038"
1.28943273254031e-06,1.51874251804994,0.009,0.003,0.0391278362689356,"B4GAT1-DT","ENSG00000255468"
1.2873507179504e-06,1.86981695859681,0.006,0.001,0.039064657536205,"","ENSG00000224950"
1.28110235427966e-06,1.97673216251333,0.006,0.001,0.0388750509406163,"EPN2-AS1","ENSG00000235397"
1.27751068546686e-06,2.07145081976646,0.006,0.001,0.038766061750492,"ZNF311","ENSG00000197935"
1.27657761140732e-06,2.09220937993326,0.006,0.001,0.0387377476181551,"","ENSG00000259564"
1.25609640619799e-06,1.86981695859681,0.007,0.002,0.0381162454460779,"STRIP2","ENSG00000128578"
1.25429777600917e-06,2.86981695859681,0.004,0,0.0380616660129984,"MND1","ENSG00000121211"
1.25264371282975e-06,1.93035850053186,0.007,0.002,0.0380114734658189,"CHDH","ENSG00000016391"
1.24992123432869e-06,3.28485445787566,0.004,0,0.0379288598557041,"","ENSG00000230532"
1.24922353778568e-06,3.42235798162559,0.004,0,0.0379076882541063,"","ENSG00000259033"
1.24899999141711e-06,3.42235798162559,0.004,0,0.0379009047395523,"ZNF32-AS3","ENSG00000223910"
1.24832897369778e-06,3.54788886370945,0.004,0,0.037880542706859,"ACER1","ENSG00000167769"
1.23023351081728e-06,1.34306907182095,0.018,0.009,0.0373314358857503,"PPP4R4","ENSG00000119698"
1.22049795043419e-06,2.1593235757918,0.005,0.001,0.0370360103059255,"","ENSG00000254571"
1.2115517608824e-06,2.49542144381532,0.005,0.001,0.0367645381839765,"OSGEPL1-AS1","ENSG00000253559"
1.20878274644648e-06,2.62317699101369,0.005,0.001,0.0366805124409185,"CCDC28A-AS1","ENSG00000279968"
1.17965812254328e-06,1.39774851428159,0.013,0.005,0.035796725728576,"TYMS","ENSG00000176890"
1.10077505733127e-06,3.8332910825717,0.004,0,0.0334030191147173,"IPCEF1","ENSG00000074706"
1.10056788292609e-06,3.90544086832753,0.004,0,0.0333967324073922,"LINC02080","ENSG00000267065"
1.08819856572032e-06,1.84905839843002,0.01,0.003,0.033021385476783,"LINC01695","ENSG00000236532"
1.07331920105646e-06,1.46542670351748,0.009,0.003,0.0325698711560582,"RPS10-NUDT3","ENSG00000270800"
1.07247242616666e-06,1.75300329361406,0.008,0.002,0.0325441757720274,"","ENSG00000249021"
1.06943353694145e-06,1.08309832923351,0.015,0.007,0.0324519606784884,"ODAD4","ENSG00000204815"
1.03535790011459e-06,1.92640048696318,0.007,0.002,0.0314179354789772,"","ENSG00000283959"
1.0272104043732e-06,1.00732048234675,0.016,0.008,0.0311706997207046,"CHTF18","ENSG00000127586"
9.99383272467117e-07,1.86981695859682,0.006,0.001,0.0303262854030147,"KIF15","ENSG00000163808"
9.57588859938807e-07,1.03331569087969,0.018,0.009,0.0290580339548431,"","ENSG00000286314"
9.41555472779657e-07,1.0283207809593,0.013,0.006,0.0285715008214987,"HDAC2-AS2","ENSG00000228624"
9.33291484538617e-07,1.9349119868187,0.005,0.001,0.0283207300983243,"SPANXA2-OT1","ENSG00000277215"
9.24302828635557e-07,2.81092326954325,0.005,0.001,0.028047969334946,"DNAH11","ENSG00000105877"
9.23695738820895e-07,2.92640048696318,0.005,0.001,0.0280295471945201,"","ENSG00000285621"
9.23695737340857e-07,2.89838611079359,0.005,0.001,0.0280295471496083,"BRSK1","ENSG00000160469"
9.23392231434659e-07,2.95388122338529,0.005,0.001,0.0280203372628847,"RABGAP1L-AS1","ENSG00000229531"
9.2339222699591e-07,2.92640048696318,0.005,0.001,0.0280203371281909,"ASIC2","ENSG00000108684"
9.22940229589329e-07,1.18312457091183,0.014,0.006,0.0280066212668882,"TTC36-AS1","ENSG00000255435"
9.21571714647645e-07,3.20324069232201,0.005,0.001,0.0279650936809828,"DPP10","ENSG00000175497"
9.12944399076371e-07,3.10247771538709,0.004,0,0.0277032977899725,"LINC01611","ENSG00000231776"
8.98887477459026e-07,2.63535170495979,0.005,0.001,0.0272767405034941,"","ENSG00000231496"
8.9817618857257e-07,2.69084681755149,0.005,0.001,0.0272551564422346,"","ENSG00000249706"
8.9817618723684e-07,2.71781386515176,0.005,0.001,0.0272551564017019,"","ENSG00000267131"
8.83984691789959e-07,4.63535170495979,0.003,0,0.0268245154723663,"","ENSG00000259177"
8.839814734909e-07,5.22031420568095,0.003,0,0.0268244178130814,"","ENSG00000285708"
8.83981023876372e-07,5.16259870782466,0.003,0,0.0268244041695285,"","ENSG00000279924"
8.83981023876372e-07,5.13285136443061,0.003,0,0.0268244041695285,"","ENSG00000258394"
8.83979666428912e-07,5.10247771538709,0.003,0,0.0268243629777853,"","ENSG00000267827"
8.83979023201648e-07,5.00732048234675,0.003,0,0.026824343459054,"GTF2IP12","ENSG00000283050"
8.83978978025168e-07,4.97415361841155,0.003,0,0.0268243420881737,"","ENSG00000272647"
8.83977633487904e-07,5.03974196003913,0.003,0,0.0268243012881904,"","ENSG00000205794"
8.83977601219031e-07,4.90544086832753,0.003,0,0.0268243003089915,"LPAR5","ENSG00000184574"
8.83976809556321e-07,4.86981695859681,0.003,0,0.0268242762859866,"","ENSG00000258101"
8.83976809556321e-07,4.86981695859681,0.003,0,0.0268242762859866,"ADAMTS19-AS1","ENSG00000249421"
8.83975957659075e-07,4.79581637715304,0.003,0,0.0268242504351646,NA,"ENSG00000286261"
8.83975955507817e-07,4.86981695859681,0.003,0,0.0268242503698847,"ZCCHC12","ENSG00000174460"
8.83975949054059e-07,4.8332910825717,0.003,0,0.0268242501740454,"","ENSG00000259992"
8.83975021863653e-07,4.7573422293384,0.003,0,0.0268242220384526,"ERCC6L","ENSG00000186871"
8.83975021863653e-07,4.7573422293384,0.003,0,0.0268242220384526,"GP6-AS1","ENSG00000267265"
8.83975021863653e-07,4.7573422293384,0.003,0,0.0268242220384526,"AMZ2P1","ENSG00000214174"
8.83975019712402e-07,4.79581637715304,0.003,0,0.0268242219731728,"","ENSG00000279432"
8.83974021531539e-07,4.7573422293384,0.003,0,0.0268241916833746,"","ENSG00000268093"
8.83974021531539e-07,4.7573422293384,0.003,0,0.0268241916833746,"CFTR","ENSG00000001626"
8.83974021531539e-07,4.71781386515176,0.003,0,0.0268241916833746,"FOXA3","ENSG00000170608"
8.83974021531539e-07,4.71781386515176,0.003,0,0.0268241916833746,"CLDN18","ENSG00000066405"
8.83974021531539e-07,4.71781386515176,0.003,0,0.0268241916833746,"NECTIN1-AS1","ENSG00000255247"
8.83972954511672e-07,4.71781386515176,0.003,0,0.0268241593046567,"FAM131B","ENSG00000159784"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"","ENSG00000287738"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"KCNV2","ENSG00000168263"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"SLC28A1","ENSG00000156222"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"MAP3K5-AS1","ENSG00000234263"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"","ENSG00000268392"
8.83972954511672e-07,4.67717188065442,0.003,0,0.0268241593046567,"","ENSG00000285570"
8.82701509336923e-07,1.12650983755678,0.018,0.01,0.0267855773008289,"MAPT","ENSG00000186868"
8.818400456066e-07,1.03182144419936,0.017,0.009,0.0267594361839323,"GAB3","ENSG00000160219"
8.78438333335432e-07,1.67442126963838,0.01,0.004,0.0266562112250637,"BCL2A1","ENSG00000140379"
8.70519456098631e-07,1.65222552352419,0.008,0.002,0.026415912895313,"","ENSG00000269578"
8.60066676409905e-07,2.7702812850459,0.004,0,0.0260987232956586,"CASC8","ENSG00000246228"
8.58347671744139e-07,1.74582824132136,0.007,0.002,0.0260465600990759,"ZNF547","ENSG00000152433"
8.57730869280027e-07,3.35524378576706,0.004,0,0.0260278432283024,"","ENSG00000282602"
8.57730869280027e-07,3.35524378576706,0.004,0,0.0260278432283024,"GCNT7","ENSG00000124091"
8.5742360029599e-07,3.42235798162559,0.004,0,0.0260185191509818,"","ENSG00000251148"
8.56657578744512e-07,1.8179780270772,0.007,0.002,0.0259952742270022,"MTCP1","ENSG00000214827"
8.53913054596758e-07,1.98084827098556,0.005,0.001,0.0259119916417386,"LINC00519","ENSG00000258955"
8.49134297928806e-07,2.45477945931797,0.005,0.001,0.0257669802706496,"TBC1D30","ENSG00000111490"
8.46260907520101e-07,2.54788886370945,0.005,0.001,0.0256797872386975,"","ENSG00000228877"
8.4392922370155e-07,2.80662313210962,0.005,0.001,0.0256090322932235,"FIRRE","ENSG00000213468"
8.40563425852115e-07,1.49344107968708,0.01,0.003,0.0255068971574824,"ATP1B2","ENSG00000129244"
8.34639888147882e-07,1.58602399259622,0.01,0.003,0.0253271474058475,"MED28-DT","ENSG00000249502"
7.90233663716882e-07,1.60100020016901,0.008,0.002,0.0239796405254888,"ZNF772","ENSG00000197128"
7.89669894288113e-07,1.62589137571072,0.01,0.003,0.0239625329421728,"LINC00683","ENSG00000266256"
7.8580956583067e-07,1.40586985883702,0.008,0.002,0.0238453912751317,"HAND2-AS1","ENSG00000237125"
7.70243133785718e-07,1.03004055884683,0.017,0.008,0.0233730278947276,"","ENSG00000213963"
7.69561616381603e-07,1.54788886370945,0.009,0.003,0.0233523472490997,"","ENSG00000263508"
7.65843155018582e-07,1.59625188527085,0.009,0.003,0.0232395105390389,"TDRKH","ENSG00000182134"
7.57134620647485e-07,2.21774026201712,0.006,0.001,0.0229752500635479,"NPIPB13","ENSG00000198064"
7.53258617350587e-07,3.79581637715304,0.004,0,0.0228576327435036,"MSANTD1","ENSG00000188981"
7.53258617350587e-07,3.79581637715304,0.004,0,0.0228576327435036,"STK32A-AS1","ENSG00000250343"
7.37959861155682e-07,1.0253669377642,0.017,0.008,0.0223933919867692,"MALINC1","ENSG00000245146"
7.02131939205807e-07,1.79300136154598,0.009,0.003,0.0213061936952002,"GABRB2","ENSG00000145864"
7.00558543724841e-07,2.26060691162898,0.006,0.001,0.0212584490093303,"ESCO2","ENSG00000171320"
6.97280177850276e-07,2.44405305272491,0.006,0.001,0.0211589669968666,"SKAP1","ENSG00000141293"
6.81769450711934e-07,1.15055336616407,0.015,0.007,0.0206882939818536,"TRIM62","ENSG00000116525"
6.52761955477907e-07,1.0683626379789,0.016,0.007,0.0198080615389771,"KYAT1","ENSG00000171097"
6.50912502629668e-07,2.09220937993326,0.006,0.001,0.0197519398922973,"","ENSG00000236723"
6.39002209874276e-07,2.95388122338529,0.005,0.001,0.0193905220586349,"LINC02204","ENSG00000280639"
6.31274369466166e-07,2.86981695859681,0.004,0,0.0191560207414508,"AGBL2","ENSG00000165923"
6.29364608539445e-07,3.10247771538709,0.004,0,0.0190980690461294,"CXADR","ENSG00000154639"
6.29100961248263e-07,1.89987419245299,0.008,0.002,0.0190900686690785,"BTK","ENSG00000010671"
6.28878610866372e-07,3.19174505348418,0.004,0,0.0190833214467401,"","ENSG00000285269"
